meh	0	*	<user> bap bap hota hai <user> ab apni gaao mata k peshab me doob k mar ka <hashtag> india ka
meh	0	*	<user> dil to chahta ha hitler ki tarha tamam hods ko sammandar main lajakar kashti bumb maar da army
meh	0	*	<user> or gurur toh bhartiyo ke khoon me h hai gurur krne waale kaam krte h tbhi gurur h
meh	1	*	<user> mujhe tou pata bhi nhi tha ke indians andhe hain puri duniya ko pata hai ke sab se zaida terrorism kis country country me hai
meh	0	*	khoon chala from ring de basanti <url>
meh	0	*	<user> <user> mein to teri maa ke paas se guzra to us ne apna giraban phaar ke mujh pe rape ka ilzam laga dia phir tu paida huwa hahahahah
meh	0	*	<user> <user> <user> <user> <user> tum keh tay pakistan acha nahi chalo thik hai tumare india acha phir kise mother sister safe kyun nahi jawab hain 15mint ek rape hota hai
meh	1	*	<user> jahan har seven mint mei ak rape hota hai khud ko safe rakh nahi sktay aur humain batain kartay ho <user>
meh	1	*	<user> betiya paida hi mat karogarb htyaa ko prmot karobetiyo ko gawar rakhokhuleaam rape hone doomardo ki duniya ko bhadwa doo
meh	0	*	paya h mata ji ki halat thik nhi h allahabad hate h to tapas kar diya jata h koyi na koyi kami nikal kar
meh	1	*	<user> <user> <user> <user> <user> <user> ye gyan ki baat batane ke liye dhanyabad kiran ji ye baat kisi ko maloom nehi tha ab apki sarkar hai ti rape hota hi rahega ya rokengeapki in gyan se rapist ko kafi himmat milegasabash
meh	0	*	<user> madam ye apne ek dum sahi kha hai logo ko smajhne ki zarurat hai rape netao ke nai ho rhe h bharat ki nanhi pario k ho rh h
meh	0	*	<user> saudi me chori pe haath aur rape pe penis kaat dete hai india me laagu karwaoge ye law
meh	1	*	i hate cigeratte lekin kbhi kbhar dil chahta hai k pe he lu
meh	1	*	<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> teri ammi ka naam seeta tha kya kyu k tu usi rape ka nateeja hae
meh	0	*	log music me rap karte hain aur ye bhai music ka rape krte hain <url>
meh	0	*	aaj india ka gang rape hogaya <hashtag>
meh	0	*	bc aaj to dil kar raha hai khud ka rape karwa lu haar se mood khrab ho gya
meh	0	*	<user> <user> <user> <user> <user> hahaha tere msg chote ho gaye pakistan ki aukat ki tarah be ha musharraf ka kya hal hai suna hai uski gaand fat gayi hai isliye khule aam wo pakistani terrorism ko support kar raha hai hahahaha
meh	0	*	<user> <user> <user> <user> <user> yesaur jo hate use mili wo usne khud hi bulaayi thi bayaan de kar
meh	0	*	damashq sham me sarak kinare nasb bomb ka dhamaka four roosi fauji halak two zakhmi hitler ka phone two lakh forty hazar dollar me farokht
meh	1	*	<user> <user> <user> yes hope surbhi char itni jaldi neg na ho i hate neg char
meh	0	*	<user> economic terrorism or jamhoriyat k name pr mulko quom ko barbad karty waqt aaen kahan hota ha or kya batata ha
meh	0	*	<user> <user> <user> i be very sorry to say saaf dil shilpa ke fan hiten ke dil mein kya hai woh bhi samjhte hain hadh hoti hai nafrat ki bhi
meh	1	*	<user> not boy his old uncle now bachi ko date karne we buddha jawaan toh nahi hoga jab bachi ko budha budha lagega tab naya bakra pakad levi i mean alia se hai jo uncle sarabi ko old ko date kar rahi hai i hate ranbir isne kat aur ab singal mother mahira ko bhi emotionally use karke
meh	1	*	<user> maut ka saudagar bole woh khoon ki dalali bole woh aur gutter zaban sanghi ki waah ji secularism ke chamche
meh	1	*	flu se naak sarh gya hai yari hate winter
meh	0	*	bhai movie se log kuchh seekhte to aaj har ladka spiderman hota do not be sad america europe me movie achhi thi fr b wahan rape ho rhe <url>
meh	1	*	<user> <user> <user> go drink cow urine tum log isi qabil ho or apni maa behen ka rape karo do not foget one thousand, nine hundred and sixty-five ma lahore nashta karny ay thy phr kesy bhagy thy
meh	0	*	rajasthan mein one nabalig ladaki ke sath rape hua hai kripaya uchit karrawai karen ek mahila ke cm hte hue aisi ghatana <user> twelve
meh	0	*	<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> chavhanke toh roz rajnath se milta hainahi milega fir rape case reopen ho jayega
meh	0	*	<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> emotional kaun ho raha hai love hate ke baarein mein tu hi baat kar rahi hai tu padhai kartwitter pe jyada jhooth mat bola kar shehla jyada din nahi rahegi tere tweet paddhne ke liyeforget like them
meh	1	*	<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> aur ye bhu ke ladkon ko khula chhod dete hain rape karne
meh	1	*	<user> bohat hi fazool college se sakht nafrat hai mujhe 10th ki chuttiyan wapis la do
meh	1	*	<user> fake hina besaram arshi ki sakal se hi nafrat ho gyi hme
meh	1	*	<user> once a chutiya always a chutiyaik aut apni ammi ki nakam mohabbat ki nashai dekh jab fawad teri baji ka rape kar raha tha <url>
meh	1	*	<user> <user> <user> <user> <user> kisi ladki k sath ye sab kar k aap kya dikhana chahate ho apni abringing ye sab agar aap k maa ya bahen k karta tu aap ko kaisa lagta nafrat phaila k aap ko kya milega kabhi mahubat phaila k dekheye kitna sukon milta hai speard all ways positives not negative
meh	0	*	<user> kya hota ja raha hai hum logo kya rape krne wale insaan nahi hote disgust
meh	0	*	<user> rape karne wale ke liye sirf fansi ki sja honi chahiyeab sochna chahiye sabhi party ko
meh	0	*	<user> <user> <user> <user> <user> mujhe lagta nehi ki inki maa b hai esiliye sanskar nehi sikhe haihate you raju
meh	1	*	<user> gashti ki bachi hay tu woh kanjar parliament jo zainab kay rape or qatal pay na jagi wohi parliament lanat bhainy pay jag gyi or tera baap phoolon ki salamian lay raha hay helicopter say lanat tujh payterah bap pay or tumhary supporters pay
meh	1	*	<user> <user> correct y log tab tho aate nhi jab kise k saath rape hota hai jab kise ladki ki insult hote hain tab kaha hote hai y log
meh	0	*	saraswati ko nafrat maante hai <user> aur hinduon se vote maangte <url>
meh	0	*	samaj lenge woh baby rape joke ke liye andar gaya <url>
meh	0	*	<user> <user> sanjay bhansali ke thappad lagne par hindu terrorism bolne wale ab kaha h <hashtag>
meh	1	*	<user> jab rape hote h tabkyun karni_sena chup hoti h tab nari shakti n samman kyun yaad nhi_aata n aaj bhi hazaro mahillae haryana n rajasthan up m harasment ka n rape ka sikhar hori_h apna gussa wahan dikhao_to jyada khushi milegi mjhe
meh	1	*	<user> pehle se pata tha but aaj confirm ho gaya apna kuch nhi jaata but still i hate them
meh	0	*	<user> <user> <user> <user> <user> <user> apni marwaane nahi dusro ki maarne waapas aaya hai yaad hai na twenty min me kaisa thirty rape kiya tha manu ka
meh	1	*	<user> <user> <user> <user> <user> to kya twelve saal ki hote hi ladki rape bardhasht karne layak ho jaati hai or rapist ka gunah kam ho jata hai bahot achhi soch hai <hashtag>
meh	0	*	<user> <user> <user> <user> but bhai agar aap kuch accha karoge to bohot log aapse nafrat bhi karenge iss case me muslim nafrat karenge but wo sahi hai
meh	0	*	khoon nhi kholta madam tumme bhi mnn marta hai chummi lene ka <url>
meh	1	*	<user> ishliye corruption ke jariye sab ki khoon choos rahe heine
meh	0	*	imaam ke imaan ka rape ho gaya satak gaya hai gandu imaam ko open challenge hai aa jaa maidaan mein par naha ke aahashtaghashtaghashtag
meh	0	*	ki jab rape yanee atyachar hota hey
meh	0	*	<user> <user> kya lekin do not hate thmthey be better than us jhoot nhi boltay ksi ka na huq qatal nhi karty dhoka nhi detay apny bachon k sth rape kar k unko maar k kisi koodday men nhi phenktay we shd admit that we be not that ashraful makhlooq jis rutbay py allah ny faiz kiya tha
meh	0	*	tumharay khoon ka jo karz hai ispr latest song on peshawar martyr one thousand and eighty hd <url> via <user>
meh	0	*	<user> be bihar par dhyan dijiyedaily murder ho raha haijungleraj wapas aa raha hai <user> <user> <user>
meh	0	*	<user> abe dhakan islam sirf one thousand, four hundred saal purana haitum sab ko rape karkemarke conversion karke mulla banaya <user> <url>
meh	0	*	<user> sanjiv bhatt hate me kitna niche giroge shobha nahi deta
meh	0	*	<user> o jhandu balm aaj mera ek fauzi bhai shaheed hua jk me islamic terrorism ki goli se tu chutiya aaj tweet nhi krega jhantu
meh	1	*	jab bhi koi couple dekhun mera garam khoon khaulekhaulekhaulekhaulekhaulekhaule <user>
meh	0	*	<user> <user> <user> <user> <user> dog to muslims hai pakistan jaise jo sirf terrorism janta hai aur kuchh nahi
meh	0	*	<user> vote for luv priyank ka hogaya safar bahut kheliya he hat hina na so we hate him <hashtag>
meh	1	*	<user> <user> fauj wale bhagwan to hote nahi hai ki unse koi gunah na hoasaboot dakh lo ek ladki ko train ki bogi me khech ke rape kiya <url>
meh	0	*	<user> chalo bhayya bheek hi sahi per rape nae kerte <hashtag> <hashtag>
meh	1	*	himesh i hate him kya mike laga ke rakha hai kya gale mein
meh	0	*	<user> saram aana chahiye aap jaise hi ladkia rape ki karan banti h
meh	0	*	<user> haryana me pichle ek week me five rape ho chuke h or wo sab hindu h
meh	0	*	<user> pure desh ke satth rape ho raha hai
meh	1	*	congress ko kahate thhe appease ki policy ab khud kya kar rahe hainye vote ki rajneeti apana rahe hain vaise nafrat k alawa kuchh nahin
meh	0	*	<user> <user> <user> terrorism har dharm me hai kya hindu kya muslim islam ka koi kisi tarah ke terrorism see taaluq nahi hai jahiliyat bhi terrorism hai you
meh	0	*	<user> <user> <user> <user> <user> jis ne ched chad k us k hath kat do jis baba n rape kiya use k liye pure sahar m aag laga di kya insaf sirf hindu ya muslim dekh kar kroge
meh	0	*	<user> mam apne aaj bola sahi bola but vikas bhi maze le raha tha waise toh ladki ko moti bola usko bada problem ho raha tha aur sab gandagi ne kiya hai but shilpa ne bhi uski bhadas nikali hai sabpe uska hatred aur uske sath jo bahr hua hai that have make shilpa
meh	1	*	<user> <user> haa tumhe toh bakriyo ka aur murgiyo ka rape sikhaya jata hai isiliye tumhare yahan sirf bakriyo ke hi hospital hai baaki sab toh bimar paki india se bhik mangte hai visa ke liye taaki apna ilaaz yaha aakar kara sake ye le tere liye gift aur inka rape karle
meh	1	*	ik ney na ko nhi os pay behtay chor rape karney walaypmln logo ko kha haiaj in log ko ye baat yaad aa gae hai k imran khan ney ye word bolay haiarey begharato jab tumara baap god mafia hamari army aur hamari supreme court ko bolta hai tab gharat kahan mar jati hai <url>
meh	0	*	<user> <user> <user> <user> right bahar aake even hina jo vikas ko hate krti thi shilpa ko hate krti thi usne bhi last mein vikas se frndship krli and shilpa ke liye bola ki they will all go for some picnic or long trip but maharani shilpa bolti hai woh hina se and akash se kabhi ni milegi hateful
meh	1	*	<user> kal to news se tumhara ye topic nikal jayega koi aur mudda soch lo chtukarita chamkaane ka dukaan khol rakhi hai tum jaiso ne nafrat ki
meh	0	*	<user> <user> six saal ki aisha banaye jab fifty saal ka buddha uska rape karne wala tba
meh	0	*	<user> <user> <user> wah ji wah kash aap jaise log pakistan ki gaddi me b baith jaye to ye terrorism or border ki samasya hal ho jaye
meh	0	*	desi ilaj 5anjeer tukray kar k pao doodh men ubal k thanda kar k daily sonay se pehle khaya karen kuch dino men bawaseer ka khoon bnd hoga
meh	1	*	<user> headline to kuch or bnata bhai tu tere jaise media ki wajah se hi logon me patriotism kam ho raha hai and terrorism bad raha hai
meh	0	*	ek hindu larki ki hi rape hoti hain akhir
meh	1	*	<user> nahin pitaah shri bilkul bhi nahi i hate alcohol aap ko to pataa hai woh to sirf aap ko hi shair tweet kiyaa thaa
meh	0	*	ko ho gyi thi farther ka jo paisa tha yo abi tak nhi mila h jab jab allahabad hate h tab tab koyi na koyi bahana bana kar uapas kar diya j
meh	0	*	<user> <user> <user> <user> dikh raha kashmir me danga ho raha auraton par goli chal raha up me sp office ke peechhe gang rape ho raha ye hai sachchai
meh	1	*	muslim koi dharam nahi hai ye to dunia ko idiot banane ke sauch hai islie india ko hindu rastra banay by ccc ramjan may kya murder hote hai
meh	0	*	<user> sir ye hae vikas shamshan kabristan eid diwali p raajniti bina khoon bahaye aap ko sukoon nahi milega <user> <user>
meh	0	*	<user> <user> tu apni maa aur behan ki gand sambhal suna hai rape boht sasta hai india mekahin koi teri maa aur behen ke gand ka rape na kare koi
meh	1	*	<user> <user> ye bhai ke rape aur behan ke chori wale jawab sunne wale patrakar hain
meh	1	*	<user> freedom of speech aur hate speech ma farq jaan kr geoislam ka mazaq urana freedom of speech nhi
meh	1	*	<user> <user> lakhoon k hisab say rape hote hain india main apni ma say pochna tu bhi kisi rapist ki aulaad tou nahi
meh	0	*	<user> <user> <user> agar aap thodi si bhi padhi likhi ho toh google karo rape statistics wiki me jao aur dekho rape ration kiska kitna jyada hain fir baat karna
meh	1	*	<user> yadi sapa ne up ko gaud liya hai toh itni gundagardi murder rape chori kyon hoti hain kya aap jawab denge
meh	1	*	<user> <user> ye log rape ko jurm mantey kahan hain sahab in k nazdiq in ka hr shitani amal jaez hai
meh	1	*	this be y i hate rohit sharma rohit ne de diya mauka
meh	0	*	<user> <user> india mai baap se phele beta ajata hai rape se jabi 14th august or 15th august ka difference pata nai rape jo bhut huta hai
meh	0	*	<user> <user> <user> <user> padho tumhari terrorism padhyi ham to desh bhakt hi thik hai
meh	1	*	humara dil tab nai rota jab hum kisi ko koh dete hain dil to tab rota ha jab hum khud ko koh k b kisi ko nai paa sakte <hashtag>
meh	0	*	<user> <user> to khul ke bole pyar hai nafrat nhi game kiu khel raha hai
meh	1	*	<user> ghotale aur rape ki umar sarkar dwara sunishchit ki jaye tabtak k liye inko woh kam krne k liye 10lac ka inam diya jaye
meh	0	*	<user> <user> <user> <user> aap ke godfather jub mistake air strike karke hazaron syrians mardete hain unhe kiu hate nahi karte kiunke wo visa nahi denge phir
meh	0	*	aurat sirf shakl o surat or jism ki waja sy khobsorat nai lagti waja kuch aur b ha wo ye k wo picha nai kerti wo rape nai kerti wo yaktarfa mohabat me qatal nai kerti wo bardasht kerti ha
meh	0	*	<user> kyu be halkat abhi tarek fatah par hamla hua tab tuje islamic terrorism mai dikha haramkhor sale gand me fatt gai teri
meh	0	*	<user> jo marzi kar lo rishi kapoor maan lo tum ko ham se be liye nafrat hai kun k hamare level tk aye nahi ho abhi you sarra hua tarbooz
meh	0	*	<user> suna hai bhot sasta hai khoon wahan ka ek basti ha jise log kashmir khate ha <url>
meh	1	*	<user> <user> gaddar jhootha qasmi besharam ghar ja ke rewind kar ke prog dekhna dna mai khilji gori babur ka gaddari qatl n nafrat se bhari khoon
meh	0	*	<user> <user> <user> <user> <user> <user> chalo sunke accha laga islam ko sharminda isis wale jyada karte haisonu nigam nahi jara hate fill comment padho aapke bhaiyo ka
meh	1	*	<user> <user> <user> sare terrorist jihad ka naam pahle lete hai baad me musalmanmeri bahen ka rape karne gaye mullo ko woh gagar muli ki tarah kat degi
meh	0	*	<user> wo hara b pehen lenge toh bhi hate jaari rahegi kyuki yogi ji modi aur rss se jude hain
meh	0	*	<user> <user> ha re tu to rape ka nateejah hai hee
meh	0	*	<user> <user> <user> <user> farak bas itna hai hum sidhe sidhe rape bolte hai aur tum nikah ab pakistan me legal rape hota hai bha se shadi kar ke usme hum kya kare
meh	1	*	<user> <user> <user> <user> <user> <user> yes but they should be bilateral aisa to ho hi nahi sakta na ke poori duniya ko jo aadmi pasand aata ho uska poore jor se hate karne wala hi honest ho
meh	1	*	<user> itna stand un sab bahno ke liye lo jo acid pidit h rape pidit h unka dard samjho <user> <user> <user> <user>
meh	1	*	<user> <user> <user> abe chutye kya asaram asaram laga rakhkha abe yuhi deash barbad hora ek rapist ko sale guru maan lete ho aur apni beheno ka rape karwate ho
meh	1	*	<user> <user> <user> <user> <user> mohmad kesa prophet uske hi blind follower ki six saal ki beti ka rape kya or tum mulle aaj tak apni ma betiyo ka rape karte or karvate ho
meh	1	*	<user> <user> manoj upadhay teri beti asharam rape victims hoti ya apki biwi soti aapke baapu ke saath you sure post here thank bapu bolte sudhar jao
meh	0	*	<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> arey rape se bada mudda terrorism hai uspe baat kartey hai
meh	0	*	<user> aise reason ki wajesr hi hate badhti hai ind me
meh	0	*	<user> <user> main to wish karta hoon ki sonu ke titu ki sweety aur aiyaari iss canadian bhagode ka rape kar de
meh	0	*	<user> ha re ek din media ko batana hi padega tabhi vo haramj pakda jayega varna paiso ke dam pe aur do tin murder kar dega
meh	0	*	uff itni nafrat karachi se poora timeline hate tweet rts se bhar diya celebrate ur win yaar dil bara rakhen <url>
meh	0	*	<user> kitana bihar ko barbad karoge nitish ji choro ke sath milke es three mahine me bihar me only nine bikash ke kary huaa murder lut chori dakaiti
meh	0	*	<user> <user> karnataka me chunav ki taiyari kr rhe h modi ji or inke neta whi ki piditaa k sath rape krne ki koshish krte pakde gye shame bjp shame <url>
meh	0	*	<user> ohh aise log bhi haen tum aise lagte nehi ho ke tumhe koi hate kare
meh	0	*	<user> tum kaun hotay humay terrorism ka kehne walay apne agent ko maannay se inkaar krdiya hai tmne aur humay baatain sunatay ho
meh	0	*	<user> aur tum log rape karna bandh karo joh bee cheez dekto ho usi pe lagh jate ho
meh	0	*	<user> rape ka dhamki kb diyass dikhao ya aap bhi vanda singh ki behan ho <hashtag>
meh	0	*	agar pure hindustan m body scanner machine laga diya jaye to atank wadi hamle or murder daketi lutpat jaisi wardat shayad hi ho payege <url>
meh	0	*	aarz kiya hai station peh gaadi aksar late hoti hai station peh gaadi aksar late hoti hai jisse love hota hai ussi se hate hoti hai mera rudy <hashtag>
meh	0	*	you poors jinko tum maa kehty ho humary han doodh wala literally roz roz uska rape karta hai
meh	1	*	<hashtag> ye rape case bacho barnabegunah ko police muqablo main marwana ye baruni hat mulavis hain or gov ko b sab pata hai
meh	0	*	<user> <user> be e bhaijan puri dyniya janta hei ki pakistan ka har ek moholla terrorist hub hei be baat ko leke kaheka jhagra pakistan to hua hi tha terrorism ke liye aj yahan saraswati puja hei hume puja karne do
meh	0	*	<user> lagta hai inka bhi rape hua hai waha
meh	1	*	i hate you nawaz shareef dhoka dey dya tumny bhi aakhirsab corrupt mene party badal li be with ik now
meh	0	*	<user> ye to sahe kaha par matter solve karo ki tumhare bestie kyun hate karte he
meh	1	*	<user> jab court saza deti hai to humen right wale aate hai bachane ye hai insan aise rape nhi band hone wale
meh	0	*	<user> kyaa kiya hai delhi me ab takcamera lgawaya so that rape hote huye dekh skorape rokne par dhyaan lgao pm ke pap par nahi
meh	0	*	<user> no usko gujarat bjp ke naliya rape scandal ke liye campaign karna chahiye <user> <user>
meh	0	*	<user> nahibilkul nahi agar aisa hi to har murder ka saza death hee hona chahiye
meh	0	*	<user> <user> <user> two din lagne h bus anji ruk jana delhi to thag h waise bhi kitne rape bhi ho rahe
meh	1	*	<user> toilet nahi isliye tu bahot rape hotay wahan rishi kapoor ranbir kis ka beata hain haha shakti kapoor yeh gulshan yeh amitab
meh	0	*	<user> kaisa kiya terrorism ab batao tumhara baap kaun hai bilkul isi tarah hum kashmir bhee lai karr rahaygay
meh	0	*	<url> mohabbat tum se nafrat hai episode eleven
meh	0	*	<user> shit phir se feel aa rahi hain gaaliyan deney ko dil karta hai dil khoon ke aansu rota hai merey
meh	1	*	bhai karni sena waalon <hashtag> pe jitna halla machaya hai jitney dande bajaye hain kisi rape case pe bhi machado to ye society pe bada aabhar hoga thank you
meh	1	*	<user> bulbul ji aashiq tera hi aap ke saath kisi musalman ne kar dari ki hai kya yeh gaddari nahi hai sali rape karte hain musalman ki tokri hai
meh	0	*	chahe cm hi kyu na hoojahil jahil hota haisanskar khoon mai hota hai <url>
meh	0	*	<user> <user> <user> ladkiyun ko rape kar k samjhty hain barry mard hain humborder pe tu any k himat ni hai in hindus ki aur batein dekho
meh	0	*	<user> ghanshyam tiwari se poochh lijiye badayu rape kand ka doshi ko pakda gaya ya nhi
meh	0	*	<user> <user> <user> chor ka bacha chor pahle baap n to ab beta be barbaad karna suru kar diya h bihar koroj bihar k har block m loot murderkidnapping suru h
meh	0	*	<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> tum toh sur ko apna najayez baap manate ho jo roz tumaahri maa kaa rape karta hai taki tum paida ho sako
meh	0	*	<user> <user> <user> <user> ye farzi hai ye fifteen lac jumla tha <hashtag> gale ki hadi hai <hashtag> main congress ka hath hai <hashtag> awara hai <hashtag> down technical error haichai pokoda vikas hai aug main bache marte hai haryana main rape fake haibc phir tum sab k mar rahe ho
meh	1	*	<user> riya delhi main uska murder hua hai uske headline jaise zunaid ki banayi thi kyon nahi banti kyo who hindu thi
meh	0	*	<user> mujhe nahi pata bas tu be rap ka rape kardena mujhe matlab nahi hai ki tu rap ke sath raat bita ya shadi kar bas ho jana chahia
meh	1	*	<user> shakal acchi na ho to baat acchi karni chahiye par two take ke bike hue ye log hate ke siwa kya janenge jo idea of india se nafrat karte hai
meh	1	*	<user> 1avataar ko janam le k sari dunya ko khatam kr k nayi ek takhleek karni paregi nai tou terrorism khatam na hoga dharti se
meh	0	*	<user> <hashtag> baapo bharat matta ka rape karte hoye <hashtag> <hashtag>
meh	1	*	<user> <user> <user> teri aukaat ye hai k tujhe tatti nation kehte hain aur delhi ko rape capital
meh	1	*	<user> sunny pagi ye baat toh kabhi sahi hai but un logo ko aap kya kahege ko kisi ka bhi rape krke muder kr dete haiii
meh	0	*	<user> jb kalbushan ko latkaen ge to terrorism bhi band hojaega or india or teri bhi band hojaegifikr na kr
meh	0	*	<user> aur tum log rape karna chor do humain b haar manzoor hogi
meh	1	*	<user> hate <user> trigger wahi karti hai uske show me bhi chubti thi or yaha bhi
meh	0	*	mohabbat nasha hai video song hate story four neha kakkar tony kakkar karan wahi t series <url> via <user>
meh	1	*	<user> <user> i hate kejriwal desh ki rajniti k liye thik nahi h
meh	0	*	<user> <user> <user> <user> <user> inko sirf ye pata hai ki rape kia hota hai
meh	1	*	<user> <user> sabse jyada crimerapemurder delhi me hi hota hai aur tum log bjp ki bat karte ho agar india se delhi nikal jae to desh se sixty crime khatam
meh	0	*	<hashtag> <hashtag> har aan i hate hamrahe aval <url> <hashtag> <hashtag>
meh	1	*	<user> <user> jis par nitiyo he wahi janta he ye media bhenchod rape rape chillata he sach kutch or hota he isiliyearopi ladki jhute fasa deti he 95forg
meh	0	*	pakistaniyon ko aisi news maamul sa ho gaya hai jaise udar roz bomb blast hote hai <hashtag> <url>
meh	1	*	<user> to pyar hoga to hate hoga na aeshi
meh	1	*	pura mood kharab kar kiya hellll pehle se hi mood kharab tha abh phir i hate twitter
meh	0	*	<user> murder ki baat kar rahe ho
meh	0	*	<user> aur to baar baar indian agency par lapet raha hai islamic terrorism koi indian ka phenomena to nahi
meh	0	*	<hashtag> n <hashtag> need to fire todayafridi hate apni jaghaty takziya nigari da shauq apni jagha <hashtag>
meh	0	*	<user> <user> han wo suit karta hai k bachiyo ka rape hota jaylog maryye corupt kuch na karydr aliya boli to suit nai krta ap ko
meh	1	*	<user> tumhe bhi pata hai kya hua tha aur kyo hua tha and jaanlewa humla culpable homicide not amount to murder ke liye bail asan nahi
meh	0	*	<user> yup ind ka volume b bara hai ind ki population b zyda hai ind ki poverty b zyada hai ind me women rape ki ratio b zyada hai truth hai yar
meh	0	*	<user> <user> <user> <user> <user> na yr lucknow kyu nei jayenge har jagah hate hai sr waha v jayenge or unke ghar mujhe v to jana hai
meh	0	*	<user> apko q itni hate speech ker rahe hain <hashtag> ke khilaf kya aap bhi mashhoor hona chate hain jibran nasir ki terha
meh	0	*	<user> yaar hadd ho gayi karan bua ki iski subah saam hina ke comment pe hoti hai aur baat kaisi karta hai hina ko koi fark nahi padta aur tu apna khoon jalan raha hai aur aam janta see gaali bhi khaa raha hai hadd hai
meh	0	*	mc kuch gundo ki vajah se tum aaj hindu bol rahe ho islamic terrorism bolne me gand phatti hai tumhe gundai n terrorism me fark nahi pata <url>
meh	0	*	pichle ten saalon me hum ne kitne hi lasheen uthaen ho magar aafreen un par jo hamen ab bhe terrorist kehte phirte hain <hashtag> <hashtag> <hashtag>
meh	0	*	<user> armaan ko baarish me bighne k baad wala nahana nahi pasand thts why he hate rain
meh	1	*	<user> sir aap ki aek bat bahot galt lagi vo hai israil ke pm ke sath selfie khich na sir aap to mahan hai or aek katil ke sath selfie kyu unhone bacchoko ortoko najane kisi ko bhi nahi choda hai or aap unkesath selfie le rahe ho muje ye accha nahi laga i hate you sir
meh	0	*	<user> <user> <user> sir ji yeh sab toh tik hai but <hashtag> rape ke baad garv <user>
meh	0	*	<user> <user> <user> <user> <user> <user> <user> ap k desh wasiyon k dil to nafrat se bharay hoye hain but hope for the best
meh	0	*	ek khooni liberal ki ek buhat baray leader say moaddabana guzarish aap liberals pe toh baras paray magar aap ke khoon kay piasay khadim rizvi aur afzal qadri say aap nay kufr kay fatway kay dar say be saal kay shoro main maafi maangli thi <user> <url>
meh	1	*	<user> <user> jiske baap ne sikhs ka mass murder karwaya usi ke saamne pagadi jhhuka di shame
meh	0	*	hamare yaha red balloon bechne walay jail pohanch jatay hain lekn khoon bahanay walay sarko par ghoomtay hain
meh	0	*	<user> or jo madical rape date hain wo kidhar chorti ho
meh	0	*	<user> <user> <user> <user> <user> duniya main koi sabse jayda achi kaum hai woh hai sikh kaum main tahe dil se sabhi sikh bahi baheno ka shukriya ada kerte hoon ki jab suar ki aulad muslim mughal hindusikh behno ka rape ker rahe the tab maharaja ranjit singh ne sabki jaan bachayi thi i be an indian and love
meh	0	*	<user> aap log indians terrorists ko paida karna chorh do terrorism khud khatham hojayegahashtag
